tenor,real_rf,market_erp,idiosyncratic,company_erp,real_coe
55.0,2.9799,1.56,1.9577,3.5177,6.4976
56.0,2.9799,1.56,2.1489,3.7089,6.6888
57.0,2.9799,1.56,2.3466,3.9066,6.8865
58.0,2.9799,1.56,2.55,4.11,7.0899
59.0,2.9799,1.56,2.7584,4.3184,7.2983
60.0,2.9799,1.56,2.9711,4.5311,7.511
61.0,2.9799,1.56,3.1874,4.7474,7.7273
62.0,2.9799,1.56,3.4066,4.9666,7.9465
63.0,2.9799,1.56,3.6279,5.1879,8.1678
64.0,2.9799,1.56,3.8506,5.4106,8.3905
65.0,2.9799,1.56,4.074,5.634,8.6139
66.0,2.9799,1.56,4.2975,5.8575,8.8374
67.0,2.9799,1.56,4.5202,6.0802,9.0601
68.0,2.9799,1.56,4.7415,6.3015,9.2814
69.0,2.9799,1.56,4.9606,6.5206,9.5005
70.0,2.9799,1.56,5.1769,6.7369,9.7168
71.0,2.9799,1.56,5.3896,6.9496,9.9295
72.0,2.9799,1.56,5.598,7.158,10.1379
73.0,2.9799,1.56,5.8014,7.3614,10.3413
74.0,2.9799,1.56,5.9991,7.5591,10.539
75.0,2.9799,1.56,6.1904,7.7504,10.7303
76.0,2.9799,1.56,6.3745,7.9345,10.9144
77.0,2.9799,1.56,6.5507,8.1107,11.0906
78.0,2.9799,1.56,6.7183,8.2783,11.2582
79.0,2.9799,1.56,6.8767,8.4367,11.4166
80.0,2.9799,1.56,7.025,8.585,11.5649
81.0,2.9799,1.56,7.1626,8.7226,11.7025
82.0,2.9799,1.56,7.2887,8.8487,11.8286
83.0,2.9799,1.56,7.4027,8.9627,11.9426
84.0,2.9799,1.56,7.5038,9.0638,12.0437
85.0,2.9799,1.56,7.5913,9.1513,12.1312
86.0,2.9799,1.56,7.6646,9.2246,12.2045
87.0,2.9799,1.56,7.7227,9.2827,12.2626
88.0,2.9799,1.56,7.7652,9.3252,12.3051
89.0,2.9799,1.56,7.7912,9.3512,12.3311
90.0,2.9799,1.56,7.8,9.36,12.3399
91.0,2.9799,1.56,7.8,9.36,12.3399
92.0,2.9799,1.56,7.8,9.36,12.3399
93.0,2.9799,1.56,7.8,9.36,12.3399
94.0,2.9799,1.56,7.8,9.36,12.3399
95.0,2.9799,1.56,7.8,9.36,12.3399
96.0,2.9799,1.56,7.8,9.36,12.3399
97.0,2.9799,1.56,7.8,9.36,12.3399
98.0,2.9799,1.56,7.8,9.36,12.3399
99.0,2.9799,1.56,7.8,9.36,12.3399
100.0,2.9799,1.56,7.8,9.36,12.3399
101.0,2.9799,1.56,7.8,9.36,12.3399
102.0,2.9799,1.56,7.8,9.36,12.3399
103.0,2.9799,1.56,7.8,9.36,12.3399
104.0,2.9799,1.56,7.8,9.36,12.3399
105.0,2.9799,1.56,7.8,9.36,12.3399
106.0,2.9799,1.56,7.8,9.36,12.3399
107.0,2.9799,1.56,7.8,9.36,12.3399
108.0,2.9799,1.56,7.8,9.36,12.3399
109.0,2.9799,1.56,7.8,9.36,12.3399
110.0,2.9799,1.56,7.8,9.36,12.3399
111.0,2.9799,1.56,7.8,9.36,12.3399
112.0,2.9799,1.56,7.8,9.36,12.3399
113.0,2.9799,1.56,7.8,9.36,12.3399
114.0,2.9799,1.56,7.8,9.36,12.3399
115.0,2.9799,1.56,7.8,9.36,12.3399
116.0,2.9799,1.56,7.8,9.36,12.3399
117.0,2.9799,1.56,7.8,9.36,12.3399
118.0,2.9799,1.56,7.8,9.36,12.3399
119.0,2.9799,1.56,7.8,9.36,12.3399
120.0,2.9799,1.56,7.8,9.36,12.3399
121.0,2.9799,1.56,7.8,9.36,12.3399
122.0,2.9799,1.56,7.8,9.36,12.3399
123.0,2.9799,1.56,7.8,9.36,12.3399
124.0,2.9799,1.56,7.8,9.36,12.3399
125.0,2.9799,1.56,7.8,9.36,12.3399
126.0,2.9799,1.56,7.8,9.36,12.3399
127.0,2.9799,1.56,7.8,9.36,12.3399
128.0,2.9799,1.56,7.8,9.36,12.3399
129.0,2.9799,1.56,7.8,9.36,12.3399
130.0,2.9799,1.56,7.8,9.36,12.3399
131.0,2.9799,1.56,7.8,9.36,12.3399
132.0,2.9799,1.56,7.8,9.36,12.3399
133.0,2.9799,1.56,7.8,9.36,12.3399
134.0,2.9799,1.56,7.8,9.36,12.3399
135.0,2.9799,1.56,7.8,9.36,12.3399
136.0,2.9799,1.56,7.8,9.36,12.3399
137.0,2.9799,1.56,7.8,9.36,12.3399
138.0,2.9799,1.56,7.8,9.36,12.3399
139.0,2.9799,1.56,7.8,9.36,12.3399
140.0,2.9799,1.56,7.8,9.36,12.3399
141.0,2.9799,1.56,7.8,9.36,12.3399
142.0,2.9799,1.56,7.8,9.36,12.3399
143.0,2.9799,1.56,7.8,9.36,12.3399
144.0,2.9799,1.56,7.8,9.36,12.3399
145.0,2.9799,1.56,7.8,9.36,12.3399
146.0,2.9799,1.56,7.8,9.36,12.3399
147.0,2.9799,1.56,7.8,9.36,12.3399
148.0,2.9799,1.56,7.8,9.36,12.3399
149.0,2.9799,1.56,7.8,9.36,12.3399
150.0,2.9799,1.56,7.8,9.36,12.3399
