tenor,real_rf,market_erp,idiosyncratic,company_erp,real_coe
39.0,3.0537,1.55,0.6371,2.1871,5.2408
40.0,3.0537,1.55,0.6371,2.1871,5.2408
41.0,3.0537,1.55,0.6456,2.1956,5.2493
42.0,3.0537,1.55,0.6704,2.2204,5.2741
43.0,3.0537,1.55,0.7109,2.2609,5.3146
44.0,3.0537,1.55,0.7664,2.3164,5.3701
45.0,3.0537,1.55,0.8363,2.3863,5.44
46.0,3.0537,1.55,0.9198,2.4698,5.5235
47.0,3.0537,1.55,1.0163,2.5663,5.62
48.0,3.0537,1.55,1.1251,2.6751,5.7288
49.0,3.0537,1.55,1.2456,2.7956,5.8493
50.0,3.0537,1.55,1.3769,2.9269,5.9806
51.0,3.0537,1.55,1.5185,3.0685,6.1222
52.0,3.0537,1.55,1.6696,3.2196,6.2733
53.0,3.0537,1.55,1.8296,3.3796,6.4333
54.0,3.0537,1.55,1.9978,3.5478,6.6015
55.0,3.0537,1.55,2.1735,3.7235,6.7772
56.0,3.0537,1.55,2.3561,3.9061,6.9598
57.0,3.0537,1.55,2.5448,4.0948,7.1485
58.0,3.0537,1.55,2.7389,4.2889,7.3426
59.0,3.0537,1.55,2.9378,4.4878,7.5415
60.0,3.0537,1.55,3.1409,4.6909,7.7446
61.0,3.0537,1.55,3.3473,4.8973,7.951
62.0,3.0537,1.55,3.5565,5.1065,8.1602
63.0,3.0537,1.55,3.7677,5.3177,8.3714
64.0,3.0537,1.55,3.9803,5.5303,8.584
65.0,3.0537,1.55,4.1936,5.7436,8.7973
66.0,3.0537,1.55,4.4068,5.9568,9.0105
67.0,3.0537,1.55,4.6194,6.1694,9.2231
68.0,3.0537,1.55,4.8307,6.3807,9.4344
69.0,3.0537,1.55,5.0398,6.5898,9.6435
70.0,3.0537,1.55,5.2463,6.7963,9.85
71.0,3.0537,1.55,5.4493,6.9993,10.053
72.0,3.0537,1.55,5.6482,7.1982,10.2519
73.0,3.0537,1.55,5.8424,7.3924,10.4461
74.0,3.0537,1.55,6.0311,7.5811,10.6348
75.0,3.0537,1.55,6.2136,7.7636,10.8173
76.0,3.0537,1.55,6.3893,7.9393,10.993
77.0,3.0537,1.55,6.5575,8.1075,11.1612
78.0,3.0537,1.55,6.7176,8.2676,11.3213
79.0,3.0537,1.55,6.8687,8.4187,11.4724
80.0,3.0537,1.55,7.0103,8.5603,11.614
81.0,3.0537,1.55,7.1416,8.6916,11.7453
82.0,3.0537,1.55,7.262,8.812,11.8657
83.0,3.0537,1.55,7.3708,8.9208,11.9745
84.0,3.0537,1.55,7.4673,9.0173,12.071
85.0,3.0537,1.55,7.5508,9.1008,12.1545
86.0,3.0537,1.55,7.6207,9.1707,12.2244
87.0,3.0537,1.55,7.6763,9.2263,12.28
88.0,3.0537,1.55,7.7168,9.2668,12.3205
89.0,3.0537,1.55,7.7416,9.2916,12.3453
90.0,3.0537,1.55,7.75,9.3,12.3537
91.0,3.0537,1.55,7.75,9.3,12.3537
92.0,3.0537,1.55,7.75,9.3,12.3537
93.0,3.0537,1.55,7.75,9.3,12.3537
94.0,3.0537,1.55,7.75,9.3,12.3537
95.0,3.0537,1.55,7.75,9.3,12.3537
96.0,3.0537,1.55,7.75,9.3,12.3537
97.0,3.0537,1.55,7.75,9.3,12.3537
98.0,3.0537,1.55,7.75,9.3,12.3537
99.0,3.0537,1.55,7.75,9.3,12.3537
100.0,3.0537,1.55,7.75,9.3,12.3537
101.0,3.0537,1.55,7.75,9.3,12.3537
102.0,3.0537,1.55,7.75,9.3,12.3537
103.0,3.0537,1.55,7.75,9.3,12.3537
104.0,3.0537,1.55,7.75,9.3,12.3537
105.0,3.0537,1.55,7.75,9.3,12.3537
106.0,3.0537,1.55,7.75,9.3,12.3537
107.0,3.0537,1.55,7.75,9.3,12.3537
108.0,3.0537,1.55,7.75,9.3,12.3537
109.0,3.0537,1.55,7.75,9.3,12.3537
110.0,3.0537,1.55,7.75,9.3,12.3537
111.0,3.0537,1.55,7.75,9.3,12.3537
112.0,3.0537,1.55,7.75,9.3,12.3537
113.0,3.0537,1.55,7.75,9.3,12.3537
114.0,3.0537,1.55,7.75,9.3,12.3537
115.0,3.0537,1.55,7.75,9.3,12.3537
116.0,3.0537,1.55,7.75,9.3,12.3537
117.0,3.0537,1.55,7.75,9.3,12.3537
118.0,3.0537,1.55,7.75,9.3,12.3537
119.0,3.0537,1.55,7.75,9.3,12.3537
120.0,3.0537,1.55,7.75,9.3,12.3537
121.0,3.0537,1.55,7.75,9.3,12.3537
122.0,3.0537,1.55,7.75,9.3,12.3537
123.0,3.0537,1.55,7.75,9.3,12.3537
124.0,3.0537,1.55,7.75,9.3,12.3537
125.0,3.0537,1.55,7.75,9.3,12.3537
126.0,3.0537,1.55,7.75,9.3,12.3537
127.0,3.0537,1.55,7.75,9.3,12.3537
128.0,3.0537,1.55,7.75,9.3,12.3537
129.0,3.0537,1.55,7.75,9.3,12.3537
130.0,3.0537,1.55,7.75,9.3,12.3537
131.0,3.0537,1.55,7.75,9.3,12.3537
132.0,3.0537,1.55,7.75,9.3,12.3537
133.0,3.0537,1.55,7.75,9.3,12.3537
134.0,3.0537,1.55,7.75,9.3,12.3537
135.0,3.0537,1.55,7.75,9.3,12.3537
136.0,3.0537,1.55,7.75,9.3,12.3537
137.0,3.0537,1.55,7.75,9.3,12.3537
138.0,3.0537,1.55,7.75,9.3,12.3537
139.0,3.0537,1.55,7.75,9.3,12.3537
140.0,3.0537,1.55,7.75,9.3,12.3537
141.0,3.0537,1.55,7.75,9.3,12.3537
142.0,3.0537,1.55,7.75,9.3,12.3537
143.0,3.0537,1.55,7.75,9.3,12.3537
144.0,3.0537,1.55,7.75,9.3,12.3537
145.0,3.0537,1.55,7.75,9.3,12.3537
146.0,3.0537,1.55,7.75,9.3,12.3537
147.0,3.0537,1.55,7.75,9.3,12.3537
148.0,3.0537,1.55,7.75,9.3,12.3537
149.0,3.0537,1.55,7.75,9.3,12.3537
150.0,3.0537,1.55,7.75,9.3,12.3537
