tenor,real_rf,market_erp,idiosyncratic,company_erp,real_coe
45.0,3.0537,1.55,0.6685,2.2185,5.2722
46.0,3.0537,1.55,0.754,2.304,5.3577
47.0,3.0537,1.55,0.8529,2.4029,5.4566
48.0,3.0537,1.55,0.9643,2.5143,5.568
49.0,3.0537,1.55,1.0877,2.6377,5.6914
50.0,3.0537,1.55,1.2222,2.7722,5.8259
51.0,3.0537,1.55,1.3672,2.9172,5.9709
52.0,3.0537,1.55,1.522,3.072,6.1257
53.0,3.0537,1.55,1.6859,3.2359,6.2896
54.0,3.0537,1.55,1.8582,3.4082,6.4619
55.0,3.0537,1.55,2.0382,3.5882,6.6419
56.0,3.0537,1.55,2.2251,3.7751,6.8288
57.0,3.0537,1.55,2.4184,3.9684,7.0221
58.0,3.0537,1.55,2.6173,4.1673,7.221
59.0,3.0537,1.55,2.821,4.371,7.4247
60.0,3.0537,1.55,3.029,4.579,7.6327
61.0,3.0537,1.55,3.2404,4.7904,7.8441
62.0,3.0537,1.55,3.4547,5.0047,8.0584
63.0,3.0537,1.55,3.671,5.221,8.2747
64.0,3.0537,1.55,3.8888,5.4388,8.4925
65.0,3.0537,1.55,4.1072,5.6572,8.7109
66.0,3.0537,1.55,4.3257,5.8757,8.9294
67.0,3.0537,1.55,4.5434,6.0934,9.1471
68.0,3.0537,1.55,4.7598,6.3098,9.3635
69.0,3.0537,1.55,4.974,6.524,9.5777
70.0,3.0537,1.55,5.1855,6.7355,9.7892
71.0,3.0537,1.55,5.3935,6.9435,9.9972
72.0,3.0537,1.55,5.5972,7.1472,10.2009
73.0,3.0537,1.55,5.7961,7.3461,10.3998
74.0,3.0537,1.55,5.9894,7.5394,10.5931
75.0,3.0537,1.55,6.1763,7.7263,10.78
76.0,3.0537,1.55,6.3563,7.9063,10.96
77.0,3.0537,1.55,6.5286,8.0786,11.1323
78.0,3.0537,1.55,6.6925,8.2425,11.2962
79.0,3.0537,1.55,6.8473,8.3973,11.451
80.0,3.0537,1.55,6.9923,8.5423,11.596
81.0,3.0537,1.55,7.1268,8.6768,11.7305
82.0,3.0537,1.55,7.2502,8.8002,11.8539
83.0,3.0537,1.55,7.3616,8.9116,11.9653
84.0,3.0537,1.55,7.4604,9.0104,12.0641
85.0,3.0537,1.55,7.546,9.096,12.1497
86.0,3.0537,1.55,7.6176,9.1676,12.2213
87.0,3.0537,1.55,7.6745,9.2245,12.2782
88.0,3.0537,1.55,7.716,9.266,12.3197
89.0,3.0537,1.55,7.7414,9.2914,12.3451
90.0,3.0537,1.55,7.75,9.3,12.3537
91.0,3.0537,1.55,7.75,9.3,12.3537
92.0,3.0537,1.55,7.75,9.3,12.3537
93.0,3.0537,1.55,7.75,9.3,12.3537
94.0,3.0537,1.55,7.75,9.3,12.3537
95.0,3.0537,1.55,7.75,9.3,12.3537
96.0,3.0537,1.55,7.75,9.3,12.3537
97.0,3.0537,1.55,7.75,9.3,12.3537
98.0,3.0537,1.55,7.75,9.3,12.3537
99.0,3.0537,1.55,7.75,9.3,12.3537
100.0,3.0537,1.55,7.75,9.3,12.3537
101.0,3.0537,1.55,7.75,9.3,12.3537
102.0,3.0537,1.55,7.75,9.3,12.3537
103.0,3.0537,1.55,7.75,9.3,12.3537
104.0,3.0537,1.55,7.75,9.3,12.3537
105.0,3.0537,1.55,7.75,9.3,12.3537
106.0,3.0537,1.55,7.75,9.3,12.3537
107.0,3.0537,1.55,7.75,9.3,12.3537
108.0,3.0537,1.55,7.75,9.3,12.3537
109.0,3.0537,1.55,7.75,9.3,12.3537
110.0,3.0537,1.55,7.75,9.3,12.3537
111.0,3.0537,1.55,7.75,9.3,12.3537
112.0,3.0537,1.55,7.75,9.3,12.3537
113.0,3.0537,1.55,7.75,9.3,12.3537
114.0,3.0537,1.55,7.75,9.3,12.3537
115.0,3.0537,1.55,7.75,9.3,12.3537
116.0,3.0537,1.55,7.75,9.3,12.3537
117.0,3.0537,1.55,7.75,9.3,12.3537
118.0,3.0537,1.55,7.75,9.3,12.3537
119.0,3.0537,1.55,7.75,9.3,12.3537
120.0,3.0537,1.55,7.75,9.3,12.3537
121.0,3.0537,1.55,7.75,9.3,12.3537
122.0,3.0537,1.55,7.75,9.3,12.3537
123.0,3.0537,1.55,7.75,9.3,12.3537
124.0,3.0537,1.55,7.75,9.3,12.3537
125.0,3.0537,1.55,7.75,9.3,12.3537
126.0,3.0537,1.55,7.75,9.3,12.3537
127.0,3.0537,1.55,7.75,9.3,12.3537
128.0,3.0537,1.55,7.75,9.3,12.3537
129.0,3.0537,1.55,7.75,9.3,12.3537
130.0,3.0537,1.55,7.75,9.3,12.3537
131.0,3.0537,1.55,7.75,9.3,12.3537
132.0,3.0537,1.55,7.75,9.3,12.3537
133.0,3.0537,1.55,7.75,9.3,12.3537
134.0,3.0537,1.55,7.75,9.3,12.3537
135.0,3.0537,1.55,7.75,9.3,12.3537
136.0,3.0537,1.55,7.75,9.3,12.3537
137.0,3.0537,1.55,7.75,9.3,12.3537
138.0,3.0537,1.55,7.75,9.3,12.3537
139.0,3.0537,1.55,7.75,9.3,12.3537
140.0,3.0537,1.55,7.75,9.3,12.3537
141.0,3.0537,1.55,7.75,9.3,12.3537
142.0,3.0537,1.55,7.75,9.3,12.3537
143.0,3.0537,1.55,7.75,9.3,12.3537
144.0,3.0537,1.55,7.75,9.3,12.3537
145.0,3.0537,1.55,7.75,9.3,12.3537
146.0,3.0537,1.55,7.75,9.3,12.3537
147.0,3.0537,1.55,7.75,9.3,12.3537
148.0,3.0537,1.55,7.75,9.3,12.3537
149.0,3.0537,1.55,7.75,9.3,12.3537
150.0,3.0537,1.55,7.75,9.3,12.3537
